ID,Age,SEC,Gender,Region,Question code,value
3427395,34,C1,Female,Delta,P3M_P2,0
6633498,42,D,Male,Cairo,P3M_P2,0
1576569,32,C2,Male,Delta,P3M_P2,0
7441187,37,D,Female,Upper Egypt,P3M_P2,0
7619690,30,D,Male,Upper Egypt,P3M_P2,0
5822986,42,C2,Female,Upper Egypt,P3M_P2,0
3721413,29,C2,Female,Upper Egypt,P3M_P2,0
4601449,37,D,Male,Delta,P3M_P2,1
9684053,35,D,Male,Delta,P3M_P2,1
5726208,43,D,Female,Delta,P3M_P2,1
5760241,41,D,Female,Cairo,P3M_P2,0
7088270,41,D,Female,Delta,P3M_P2,0
5904328,42,C2,Male,Upper Egypt,P3M_P2,0
8521786,37,D,Male,Delta,P3M_P2,0
1526724,39,D,Female,Cairo,P3M_P2,0
4405111,42,D,Female,Upper Egypt,P3M_P2,0
9844961,35,A,Male,Upper Egypt,P3M_P2,0
3911115,41,C1,Male,Delta,P3M_P2,0
4422876,42,D,Female,Cairo,P3M_P2,0
3680075,34,D,Male,Cairo,P3M_P2,1
4121354,30,D,Female,Upper Egypt,P3M_P2,0
6822660,39,B,Female,Delta,P3M_P2,0
7615616,39,D,Male,Cairo,P3M_P2,0
2472343,40,D,Male,Delta,P3M_P2,0
2224638,44,C1,Female,Alex,P3M_P2,1
1209550,39,D,Female,Delta,P3M_P2,0
5253027,41,A,Male,Upper Egypt,P3M_P2,0
8160297,37,D,Female,Delta,P3M_P2,0
9194668,42,C1,Female,Upper Egypt,P3M_P2,1
5179938,31,D,Male,Upper Egypt,P3M_P2,0
1373072,41,C2,Male,Delta,P3M_P2,0
8145378,31,E,Male,Delta,P3M_P2,1
2836848,35,D,Male,Delta,P3M_P2,0
1173681,47,B,Female,Cairo,P3M_P2,1
4443085,44,C2,Female,Delta,P3M_P2,1
9934153,37,A,Male,Delta,P3M_P2,0
6170681,40,C2,Female,Delta,P3M_P2,0
5688364,40,C1,Male,Delta,P3M_P2,0
7430729,38,C1,Male,Upper Egypt,P3M_P2,0
3539930,34,C2,Female,Cairo,P3M_P2,0
6304405,38,C1,Female,Upper Egypt,P3M_P2,0
4628823,42,D,Male,Delta,P3M_P2,0
6729157,36,D,Female,Delta,P3M_P2,0
5817055,38,C2,Male,Delta,P3M_P2,0
1703001,43,C1,Female,Delta,P3M_P2,0
2687258,41,B,Male,Cairo,P3M_P2,0
3409381,37,D,Male,Upper Egypt,P3M_P2,0
2818870,39,D,Male,Canal,P3M_P2,0
1394894,42,D,Female,Upper Egypt,P3M_P2,0
4806736,35,D,Male,Delta,P3M_P2,0
6697956,39,C2,Female,Upper Egypt,P3M_P2,1
4982763,37,D,Male,Upper Egypt,P3M_P2,1
5275586,41,D,Female,Upper Egypt,P3M_P2,0
2243077,39,D,Male,Delta,P3M_P2,0
6097885,32,C1,Male,Delta,P3M_P2,0
8470624,41,C2,Female,Delta,P3M_P2,1
3442223,42,C2,Male,Delta,P3M_P2,0
3620497,36,D,Female,Delta,P3M_P2,1
9892189,41,E,Female,Upper Egypt,P3M_P2,0
8178499,39,C2,Male,Delta,P3M_P2,1
7925581,42,C1,Male,Delta,P3M_P2,0
6009377,39,D,Male,Delta,P3M_P2,1
9066934,43,C2,Male,Cairo,P3M_P2,0
9982776,45,D,Male,Upper Egypt,P3M_P2,0
7551234,36,D,Female,Upper Egypt,P3M_P2,1
6771551,44,A,Male,Upper Egypt,P3M_P2,0
7993006,38,C2,Female,Cairo,P3M_P2,0
9164877,37,C1,Male,Alex,P3M_P2,0
9557742,33,C2,Female,Upper Egypt,P3M_P2,0
6754528,37,B,Female,Upper Egypt,P3M_P2,1
5060432,33,B,Female,Canal,P3M_P2,1
1243936,40,C1,Male,Canal,P3M_P2,0
8232844,40,D,Female,Delta,P3M_P2,0
5587402,38,D,Male,Upper Egypt,P3M_P2,0
4784939,37,A,Male,Delta,P3M_P2,0
2901712,31,A,Male,Upper Egypt,P3M_P2,0
3781893,38,C2,Female,Alex,P3M_P2,0
3481751,35,D,Female,Upper Egypt,P3M_P2,0
8274522,33,D,Female,Canal,P3M_P2,0
4145834,40,A,Female,Upper Egypt,P3M_P2,1
5572509,33,C1,Male,Delta,P3M_P2,0
7329759,44,C2,Male,Upper Egypt,P3M_P2,0
7194390,45,C1,Female,Upper Egypt,P3M_P2,0
3608343,36,A,Female,Delta,P3M_P2,0
3657044,35,D,Female,Delta,P3M_P2,0
6786916,39,D,Female,Cairo,P3M_P2,0
3850646,35,D,Female,Alex,P3M_P2,0
2351187,39,D,Female,Upper Egypt,P3M_P2,0
2560509,32,D,Male,Alex,P3M_P2,0
8045166,40,A,Female,Upper Egypt,P3M_P2,1
9402902,41,C1,Female,Upper Egypt,P3M_P2,0
2999398,42,C2,Female,Delta,P3M_P2,0
4564202,36,C1,Male,Cairo,P3M_P2,0
5437384,34,A,Female,Delta,P3M_P2,0
5002584,42,C2,Female,Delta,P3M_P2,0
6560565,37,C2,Male,Cairo,P3M_P2,0
5456077,42,C1,Female,Delta,P3M_P2,0
6981527,40,B,Female,Cairo,P3M_P2,0
1195039,39,C2,Male,Delta,P3M_P2,0
7920871,36,E,Female,Delta,P3M_P2,0
9720672,36,C2,Male,Cairo,P3M_P2,0
7081324,40,D,Male,Upper Egypt,P3M_P2,0
6421191,36,C2,Female,Alex,P3M_P2,1
9545542,38,D,Female,Upper Egypt,P3M_P2,1
4781152,42,C1,Female,Delta,P3M_P2,0
8113787,37,C1,Male,Delta,P3M_P2,1
3157557,32,D,Male,Upper Egypt,P3M_P2,0
7656461,36,C2,Male,Upper Egypt,P3M_P2,0
7661644,40,C1,Male,Delta,P3M_P2,0
8438051,38,C1,Male,Delta,P3M_P2,0
3237534,37,D,Female,Delta,P3M_P2,1
2198450,39,C1,Male,Upper Egypt,P3M_P2,0
7865274,39,D,Male,Cairo,P3M_P2,0
7297587,31,C2,Male,Cairo,P3M_P2,0
6091533,41,C2,Male,Upper Egypt,P3M_P2,0
3712225,40,D,Male,Delta,P3M_P2,0
6148103,34,C2,Male,Delta,P3M_P2,0
3106359,44,D,Female,Alex,P3M_P2,0
6408603,33,C1,Female,Delta,P3M_P2,0
8266908,39,D,Female,Delta,P3M_P2,1
9075904,40,A,Female,Cairo,P3M_P2,1
7652983,32,D,Female,Delta,P3M_P2,0
7601063,43,C2,Female,Cairo,P3M_P2,1
4283460,42,D,Female,Delta,P3M_P2,0
9607844,38,D,Female,Delta,P3M_P2,0
4990248,34,D,Female,Delta,P3M_P2,0
5194348,40,D,Male,Alex,P3M_P2,0
9412981,44,D,Female,Canal,P3M_P2,0
4680442,39,C2,Female,Cairo,P3M_P2,0
5330366,38,D,Male,Upper Egypt,P3M_P2,0
6271277,37,C2,Male,Delta,P3M_P2,0
7872202,34,C2,Male,Alex,P3M_P2,1
6423434,40,C1,Male,Canal,P3M_P2,0
4884995,41,C2,Male,Delta,P3M_P2,0
7422709,30,E,Male,Upper Egypt,P3M_P2,0
6082153,41,B,Male,Upper Egypt,P3M_P2,0
2360353,35,C1,Female,Cairo,P3M_P2,1
9389493,38,A,Female,Delta,P3M_P2,0
7516037,39,D,Female,Delta,P3M_P2,0
9978223,38,C1,Female,Upper Egypt,P3M_P2,0
9725298,39,C1,Male,Delta,P3M_P2,0
4400674,39,D,Female,Alex,P3M_P2,0
4774802,37,C2,Female,Upper Egypt,P3M_P2,0
8438271,41,D,Male,Upper Egypt,P3M_P2,0
1102322,37,D,Female,Delta,P3M_P2,0
7657232,39,C2,Female,Cairo,P3M_P2,0
3625329,38,B,Male,Delta,P3M_P2,0
6147912,41,C2,Female,Alex,P3M_P2,0
7539222,36,D,Male,Upper Egypt,P3M_P2,1
4529515,32,D,Female,Delta,P3M_P2,0
7638706,42,D,Female,Delta,P3M_P2,0
3000563,34,E,Male,Cairo,P3M_P2,0
6809863,33,C2,Male,Delta,P3M_P2,0
5646240,51,C2,Male,Delta,P3M_P2,0
4501457,43,D,Female,Alex,P3M_P2,0
8484069,41,C2,Male,Delta,P3M_P2,0
3883177,38,D,Female,Cairo,P3M_P2,0
7348870,41,E,Male,Cairo,P3M_P2,1
7662266,35,D,Male,Delta,P3M_P2,0
4045422,43,D,Female,Alex,P3M_P2,1
5174795,39,D,Female,Delta,P3M_P2,0
2168441,33,D,Female,Upper Egypt,P3M_P2,0
3281739,37,D,Female,Delta,P3M_P2,0
1580317,46,D,Male,Cairo,P3M_P2,0
2828784,45,D,Male,Alex,P3M_P2,0
2039691,38,D,Male,Cairo,P3M_P2,0
4086903,34,C1,Male,Upper Egypt,P3M_P2,0
7802180,31,C2,Female,Cairo,P3M_P2,0
3051424,37,D,Female,Canal,P3M_P2,0
9116062,48,D,Female,Upper Egypt,P3M_P2,0
3421567,41,D,Female,Cairo,P3M_P2,1
4902026,37,C2,Female,Delta,P3M_P2,0
7370079,31,D,Female,Canal,P3M_P2,0
2820765,42,A,Female,Canal,P3M_P2,0
1158616,37,D,Female,Alex,P3M_P2,0
5028047,42,B,Female,Upper Egypt,P3M_P2,0
9023942,38,C1,Female,Cairo,P3M_P2,0
5049315,39,D,Female,Delta,P3M_P2,1
6918654,41,C2,Male,Upper Egypt,P3M_P2,0
4906685,35,E,Female,Cairo,P3M_P2,0
7319494,47,C1,Male,Delta,P3M_P2,0
3172690,34,D,Female,Alex,P3M_P2,0
6005283,41,C1,Female,Upper Egypt,P3M_P2,0
9210024,35,C2,Male,Upper Egypt,P3M_P2,0
5463896,46,C2,Female,Cairo,P3M_P2,0
1734092,40,C2,Male,Upper Egypt,P3M_P2,0
9020924,42,C2,Male,Delta,P3M_P2,1
7040476,32,C2,Female,Upper Egypt,P3M_P2,0
8108757,37,C1,Female,Delta,P3M_P2,0
9701675,41,A,Male,Cairo,P3M_P2,1
8905032,40,D,Female,Upper Egypt,P3M_P2,0
2736828,38,C2,Male,Cairo,P3M_P2,0
5216087,29,D,Female,Cairo,P3M_P2,1
4860479,44,D,Male,Delta,P3M_P2,0
9552968,41,D,Male,Delta,P3M_P2,1
7993461,35,E,Male,Delta,P3M_P2,1
2366407,36,D,Male,Alex,P3M_P2,0
4306091,36,E,Male,Cairo,P3M_P2,0
3620534,37,C2,Female,Cairo,P3M_P2,1
2529790,35,D,Female,Canal,P3M_P2,1
3080880,35,D,Female,Delta,P3M_P2,0
1724853,43,D,Female,Cairo,P3M_P2,0
8975092,36,C2,Female,Upper Egypt,P3M_P2,1
1466911,37,B,Female,Upper Egypt,P3M_P2,0
4234300,44,C2,Female,Delta,P3M_P2,0
5659358,46,D,Male,Delta,P3M_P2,0
9585995,43,D,Male,Alex,P3M_P2,0
3148547,37,D,Male,Delta,P3M_P2,0
7552970,37,D,Female,Upper Egypt,P3M_P2,0
5001316,37,C2,Male,Delta,P3M_P2,0
3805318,39,A,Female,Delta,P3M_P2,1
7174095,42,D,Female,Delta,P3M_P2,0
8044513,30,C2,Female,Delta,P3M_P2,0
8186992,35,B,Male,Delta,P3M_P2,1
9326985,33,A,Female,Cairo,P3M_P2,0
6185806,38,A,Female,Delta,P3M_P2,1
6780737,36,C2,Female,Upper Egypt,P3M_P2,0
8750513,38,C2,Male,Delta,P3M_P2,0
7117962,35,C2,Female,Delta,P3M_P2,1
1328027,39,D,Male,Cairo,P3M_P2,0
4654328,37,C1,Male,Upper Egypt,P3M_P2,0
5840438,35,D,Male,Cairo,P3M_P2,0
1094023,36,D,Male,Delta,P3M_P2,0
1825837,40,C2,Male,Cairo,P3M_P2,1
4340309,44,D,Female,Upper Egypt,P3M_P2,0
3721391,39,C2,Male,Alex,P3M_P2,0
1121077,34,D,Male,Alex,P3M_P2,0
6094732,43,C2,Female,Alex,P3M_P2,0
6569958,40,C1,Female,Delta,P3M_P2,0
8962261,43,A,Female,Canal,P3M_P2,0
8745168,33,E,Female,Delta,P3M_P2,0
3136296,35,C1,Female,Upper Egypt,P3M_P2,0
4219100,40,D,Female,Upper Egypt,P3M_P2,0
9785832,41,D,Male,Cairo,P3M_P2,1
9928905,36,D,Female,Alex,P3M_P2,0
2557628,46,D,Female,Delta,P3M_P2,0
2790510,43,D,Male,Cairo,P3M_P2,0
3810985,35,D,Male,Delta,P3M_P2,0
9580557,31,D,Male,Delta,P3M_P2,0
9443526,41,D,Female,Delta,P3M_P2,0
7281770,35,D,Female,Delta,P3M_P2,0
9951411,44,D,Female,Upper Egypt,P3M_P2,0
3950858,35,A,Female,Delta,P3M_P2,1
3964352,38,D,Female,Upper Egypt,P3M_P2,0
4600471,40,C2,Male,Upper Egypt,P3M_P2,0
6607911,39,C2,Female,Cairo,P3M_P2,1
3512743,45,C2,Female,Delta,P3M_P2,0
5710849,36,C2,Male,Alex,P3M_P2,0
1435746,38,D,Male,Delta,P3M_P2,0
6033552,34,C2,Female,Delta,P3M_P2,0
9854635,37,D,Female,Cairo,P3M_P2,0
3419011,47,C2,Female,Delta,P3M_P2,0
2937652,34,A,Female,Delta,P3M_P2,0
8077637,38,D,Male,Upper Egypt,P3M_P2,0
4981643,38,C1,Female,Delta,P3M_P2,0
3275716,34,C2,Male,Delta,P3M_P2,0
8995343,39,D,Female,Upper Egypt,P3M_P2,0
5451280,31,D,Male,Alex,P3M_P2,0
3507543,34,C2,Female,Canal,P3M_P2,0
6004984,31,D,Male,Delta,P3M_P2,0
8152683,44,C2,Female,Delta,P3M_P2,1
6410849,39,C1,Female,Upper Egypt,P3M_P2,1
3987471,42,D,Female,Delta,P3M_P2,1
7097271,37,C2,Female,Cairo,P3M_P2,0
4860332,40,D,Male,Cairo,P3M_P2,1
9761901,36,D,Male,Delta,P3M_P2,0
1443902,35,D,Female,Alex,P3M_P2,0
5589884,33,B,Male,Delta,P3M_P2,0
2850810,39,E,Male,Delta,P3M_P2,0
6887088,39,D,Male,Delta,P3M_P2,0
2416060,34,C2,Male,Delta,P3M_P2,1
8642541,32,D,Female,Alex,P3M_P2,0
5105333,39,D,Male,Cairo,P3M_P2,0
4364630,40,C2,Female,Canal,P3M_P2,0
6658235,40,D,Male,Delta,P3M_P2,0
4155100,31,C2,Female,Cairo,P3M_P2,0
2323064,36,C2,Female,Upper Egypt,P3M_P2,0
3991618,35,C2,Female,Delta,P3M_P2,0
5169191,43,B,Female,Canal,P3M_P2,0
2760744,40,C1,Male,Upper Egypt,P3M_P2,0
1424458,35,D,Female,Upper Egypt,P3M_P2,1
8836688,38,D,Male,Alex,P3M_P2,0
6559975,44,D,Male,Delta,P3M_P2,1
6748527,44,E,Male,Alex,P3M_P2,0
8240494,45,D,Female,Upper Egypt,P3M_P2,0
1600754,41,D,Female,Delta,P3M_P2,1
2106271,39,C2,Male,Upper Egypt,P3M_P2,0
5028956,44,C2,Male,Delta,P3M_P2,0
2756498,43,C1,Female,Upper Egypt,P3M_P2,0
9720055,36,E,Male,Cairo,P3M_P2,0
7295686,47,D,Female,Delta,P3M_P2,0
5441317,45,C1,Female,Delta,P3M_P2,0
6496756,43,C2,Female,Delta,P3M_P2,0
3941593,40,D,Male,Delta,P3M_P2,0
1465079,42,C1,Male,Upper Egypt,P3M_P2,0
6253118,38,E,Male,Delta,P3M_P2,0
7777120,41,D,Male,Upper Egypt,P3M_P2,0
7983248,40,C2,Male,Alex,P3M_P2,1
2248822,36,C2,Male,Canal,P3M_P2,1
1274728,39,B,Female,Delta,P3M_P2,0
2537563,38,D,Female,Cairo,P3M_P2,0
5409738,37,C2,Male,Alex,P3M_P2,0
2923220,40,E,Male,Upper Egypt,P3M_P2,0
3996153,39,C2,Female,Cairo,P3M_P2,0
1795894,40,C2,Male,Cairo,P3M_P2,1
4678212,33,C1,Male,Upper Egypt,P3M_P2,1
2441330,34,D,Female,Cairo,P3M_P2,0
2289688,36,C1,Female,Upper Egypt,P3M_P2,0
6090515,41,C2,Female,Cairo,P3M_P2,0
1477726,35,C1,Male,Delta,P3M_P2,0
1701391,38,D,Female,Alex,P3M_P2,0
7540896,37,C2,Female,Delta,P3M_P2,0
3055030,35,D,Female,Delta,P3M_P2,0
7786409,37,D,Male,Cairo,P3M_P2,0
9014249,40,D,Male,Upper Egypt,P3M_P2,0
6719955,39,D,Male,Delta,P3M_P2,0
3645590,33,C2,Male,Delta,P3M_P2,0
6750218,42,A,Female,Upper Egypt,P3M_P2,0
4033501,37,D,Female,Cairo,P3M_P2,0
6976382,38,C2,Male,Delta,P3M_P2,0
9952238,33,C2,Female,Upper Egypt,P3M_P2,0
8221667,39,C2,Male,Alex,P3M_P2,0
3613808,45,D,Male,Delta,P3M_P2,0
1906966,40,C1,Male,Upper Egypt,P3M_P2,0
6019506,42,C2,Male,Delta,P3M_P2,0
3656261,34,B,Female,Upper Egypt,P3M_P2,0
8705881,44,D,Female,Alex,P3M_P2,1
8248033,42,C2,Male,Cairo,P3M_P2,0
8721571,37,D,Female,Alex,P3M_P2,0
9271577,35,E,Male,Upper Egypt,P3M_P2,0
7424292,35,D,Male,Cairo,P3M_P2,0
4229081,32,B,Male,Upper Egypt,P3M_P2,0
6992432,36,D,Female,Cairo,P3M_P2,1
2833458,33,C1,Male,Upper Egypt,P3M_P2,0
3141577,36,C1,Male,Upper Egypt,P3M_P2,0
8614558,30,D,Female,Upper Egypt,P3M_P2,0
3354996,36,C1,Male,Upper Egypt,P3M_P2,0
5233849,38,D,Male,Upper Egypt,P3M_P2,0
2137840,41,D,Male,Upper Egypt,P3M_P2,0
7830538,41,D,Male,Canal,P3M_P2,0
4441862,37,E,Female,Delta,P3M_P2,0
3728012,39,C1,Female,Delta,P3M_P2,0
2916556,36,D,Male,Cairo,P3M_P2,0
9241728,37,D,Female,Delta,P3M_P2,0
5334616,39,E,Female,Canal,P3M_P2,0
9215769,38,D,Male,Upper Egypt,P3M_P2,1
6091168,40,B,Female,Upper Egypt,P3M_P2,0
1896083,38,B,Male,Cairo,P3M_P2,0
4833186,41,C1,Female,Delta,P3M_P2,0
6963171,41,D,Female,Upper Egypt,P3M_P2,0
2311914,36,C2,Male,Delta,P3M_P2,0
2102030,48,C1,Male,Upper Egypt,P3M_P2,0
8204623,34,C1,Female,Cairo,P3M_P2,0
2784970,39,D,Male,Upper Egypt,P3M_P2,0
3784311,42,C2,Female,Alex,P3M_P2,0
7233917,38,E,Female,Upper Egypt,P3M_P2,0
5784835,37,D,Female,Cairo,P3M_P2,0
6377679,38,D,Male,Alex,P3M_P2,0
6596757,34,D,Female,Cairo,P3M_P2,1
5674238,40,D,Male,Cairo,P3M_P2,0
9355995,42,A,Female,Delta,P3M_P2,0
7695005,47,C1,Male,Alex,P3M_P2,1
3483314,37,D,Male,Upper Egypt,P3M_P2,1
6920580,42,B,Male,Cairo,P3M_P2,0
7424011,38,D,Male,Delta,P3M_P2,0
6352319,40,D,Male,Cairo,P3M_P2,0
6669748,38,C1,Male,Delta,P3M_P2,0
6978549,42,D,Female,Upper Egypt,P3M_P2,1
6635455,38,C2,Female,Upper Egypt,P3M_P2,0
7832943,41,C1,Female,Alex,P3M_P2,0
1223814,34,A,Female,Delta,P3M_P2,0
5712128,40,D,Female,Cairo,P3M_P2,0
5878509,32,D,Male,Delta,P3M_P2,1
4974511,44,D,Female,Upper Egypt,P3M_P2,1
3514917,37,E,Male,Delta,P3M_P2,0
4501420,42,D,Female,Upper Egypt,P3M_P2,0
4459259,34,D,Female,Upper Egypt,P3M_P2,0
8527633,35,D,Male,Delta,P3M_P2,0
9538641,36,E,Male,Upper Egypt,P3M_P2,0
8642068,41,C2,Male,Delta,P3M_P2,0
9156312,38,D,Male,Cairo,P3M_P2,0
2786406,29,D,Male,Delta,P3M_P2,0
4104362,36,D,Male,Delta,P3M_P2,0
4128941,34,D,Male,Upper Egypt,P3M_P2,0
7891936,45,D,Female,Cairo,P3M_P2,0
9929621,41,D,Male,Cairo,P3M_P2,0
5583001,43,D,Male,Delta,P3M_P2,0
1772312,34,C2,Female,Cairo,P3M_P2,0
4214253,29,C1,Male,Upper Egypt,P3M_P2,0
6586847,44,D,Male,Alex,P3M_P2,0
3733559,36,C2,Male,Upper Egypt,P3M_P2,0
3355388,35,C2,Female,Delta,P3M_P2,0
3930958,42,E,Male,Delta,P3M_P2,1
6281146,36,D,Male,Delta,P3M_P2,1
2478866,35,D,Male,Delta,P3M_P2,0
4563609,41,E,Female,Upper Egypt,P3M_P2,0
4986840,40,D,Female,Cairo,P3M_P2,0
9015472,39,D,Male,Upper Egypt,P3M_P2,1
1212789,40,B,Male,Cairo,P3M_P2,0
9628091,38,D,Female,Upper Egypt,P3M_P2,1
5836877,37,D,Female,Delta,P3M_P2,0
4886837,40,D,Female,Cairo,P3M_P2,0
1210353,34,D,Female,Cairo,P3M_P2,0
8070492,39,D,Female,Upper Egypt,P3M_P2,0
3087335,45,D,Female,Upper Egypt,P3M_P2,1
1360815,41,C1,Male,Upper Egypt,P3M_P2,0
7447330,40,D,Female,Upper Egypt,P3M_P2,0
5875921,34,C1,Female,Cairo,P3M_P2,0
4097181,37,D,Male,Upper Egypt,P3M_P2,0
3306888,31,E,Female,Delta,P3M_P2,1
3610665,36,D,Male,Delta,P3M_P2,0
1075609,37,C2,Female,Delta,P3M_P2,0
9718341,41,C2,Female,Delta,P3M_P2,0
5551019,37,D,Male,Alex,P3M_P2,0
8790103,40,D,Male,Alex,P3M_P2,0
6853433,39,C1,Male,Cairo,P3M_P2,1
4147203,40,C1,Female,Cairo,P3M_P2,0
7438449,32,E,Female,Cairo,P3M_P2,0
8808219,37,A,Male,Upper Egypt,P3M_P2,0
3095404,40,D,Male,Delta,P3M_P2,1
8364043,44,D,Female,Delta,P3M_P2,0
8384499,37,D,Female,Cairo,P3M_P2,0
2951483,36,C2,Male,Canal,P3M_P2,0
6099409,40,D,Female,Cairo,P3M_P2,0
7326436,41,C1,Female,Delta,P3M_P2,0
9339924,31,C1,Female,Alex,P3M_P2,0
1890925,34,C1,Female,Delta,P3M_P2,1
8885653,36,D,Male,Upper Egypt,P3M_P2,0
8008386,37,D,Female,Delta,P3M_P2,1
1181500,34,C2,Female,Upper Egypt,P3M_P2,1
6820515,32,E,Female,Canal,P3M_P2,0
6992727,33,C2,Male,Canal,P3M_P2,0
6445154,31,C2,Female,Delta,P3M_P2,0
2062950,38,D,Male,Delta,P3M_P2,0
7036891,42,C1,Female,Alex,P3M_P2,0
9091627,40,C1,Male,Canal,P3M_P2,0
6234435,36,D,Male,Delta,P3M_P2,0
9364261,41,C2,Female,Delta,P3M_P2,0
7279405,29,D,Male,Cairo,P3M_P2,0
3348553,37,C1,Female,Alex,P3M_P2,1
6749349,41,C2,Female,Delta,P3M_P2,0
9524447,33,C2,Male,Cairo,P3M_P2,0
5584063,42,C2,Female,Cairo,P3M_P2,0
7884590,41,C2,Female,Alex,P3M_P2,0
1811173,33,C1,Male,Alex,P3M_P2,0
7973010,30,C2,Male,Delta,P3M_P2,0
7205792,40,C2,Male,Delta,P3M_P2,1
8707510,39,C1,Male,Cairo,P3M_P2,0
7063018,40,C1,Female,Alex,P3M_P2,0
5133438,30,D,Male,Delta,P3M_P2,0
9718455,34,D,Male,Delta,P3M_P2,1
3574842,45,E,Male,Alex,P3M_P2,0
6091468,47,D,Female,Delta,P3M_P2,0
4534251,32,C1,Female,Delta,P3M_P2,0
2717893,30,C1,Female,Upper Egypt,P3M_P2,0
3201288,29,C1,Male,Delta,P3M_P2,0
8273377,37,D,Female,Delta,P3M_P2,0
7740989,32,D,Female,Cairo,P3M_P2,0
1437214,36,B,Female,Delta,P3M_P2,0
1410885,36,C1,Female,Delta,P3M_P2,1
5069290,37,D,Female,Canal,P3M_P2,0
1545315,37,D,Male,Upper Egypt,P3M_P2,0
1746270,39,C2,Female,Upper Egypt,P3M_P2,0
8540432,40,C2,Male,Upper Egypt,P3M_P2,0
5597712,36,D,Female,Upper Egypt,P3M_P2,1
2146903,35,C2,Male,Cairo,P3M_P2,0
2004115,40,E,Female,Delta,P3M_P2,0
5477079,33,C2,Female,Delta,P3M_P2,0
2135204,47,C1,Male,Delta,P3M_P2,0
3890739,44,D,Female,Delta,P3M_P2,0
7897721,40,D,Female,Upper Egypt,P3M_P2,0
8061177,39,C1,Female,Delta,P3M_P2,0
6955604,33,D,Male,Upper Egypt,P3M_P2,0
4874720,32,D,Female,Upper Egypt,P3M_P2,1
7118200,43,B,Male,Cairo,P3M_P2,1
2022759,34,C2,Male,Delta,P3M_P2,0
1685763,40,D,Male,Delta,P3M_P2,0
2424101,44,D,Male,Delta,P3M_P2,0
8414714,40,D,Female,Delta,P3M_P2,0
2168822,26,C1,Female,Cairo,P3M_P2,0
5166245,40,C1,Male,Delta,P3M_P2,0
1857227,39,C2,Female,Cairo,P3M_P2,1
1853603,44,C2,Female,Upper Egypt,P3M_P2,1
5101024,46,C2,Male,Upper Egypt,P3M_P2,0
5574153,48,D,Female,Upper Egypt,P3M_P2,1
2155960,34,E,Female,Canal,P3M_P2,0
1220207,34,C1,Male,Canal,P3M_P2,0
6633267,41,D,Female,Upper Egypt,P3M_P2,0
7413649,35,D,Male,Delta,P3M_P2,0
3952249,45,D,Female,Upper Egypt,P3M_P2,0
1810020,42,D,Male,Upper Egypt,P3M_P2,1
2607209,42,D,Male,Cairo,P3M_P2,0
4747128,38,C2,Male,Delta,P3M_P2,0
1243203,33,D,Female,Upper Egypt,P3M_P2,1
2925127,36,C2,Female,Canal,P3M_P2,0
1122524,35,D,Female,Upper Egypt,P3M_P2,0
5201493,38,C2,Male,Delta,P3M_P2,0
5611681,39,C1,Male,Upper Egypt,P3M_P2,1
4392964,47,A,Female,Delta,P3M_P2,0
5481905,36,C2,Male,Upper Egypt,P3M_P2,0
5406762,37,D,Female,Delta,P3M_P2,1
4469183,47,D,Female,Delta,P3M_P2,0
4925654,28,D,Female,Delta,P3M_P2,0
3009663,38,C2,Female,Canal,P3M_P2,0
3242350,34,B,Female,Cairo,P3M_P2,0
4399897,36,D,Male,Delta,P3M_P2,0
2665623,46,D,Female,Upper Egypt,P3M_P2,0
6075871,35,C2,Male,Upper Egypt,P3M_P2,0
6437140,42,D,Male,Delta,P3M_P2,0
6963592,42,D,Male,Delta,P3M_P2,0
1588440,33,C2,Female,Upper Egypt,P3M_P2,0
1981470,37,D,Male,Upper Egypt,P3M_P2,0
8630988,39,C2,Male,Upper Egypt,P3M_P2,0
1643628,30,C2,Male,Cairo,P3M_P2,1
7301167,38,D,Male,Upper Egypt,P3M_P2,1
6125784,38,C1,Female,Delta,P3M_P2,0
1366739,40,C2,Female,Cairo,P3M_P2,1
9033887,32,A,Female,Delta,P3M_P2,0
3703273,33,C2,Male,Delta,P3M_P2,1
1626339,41,D,Female,Delta,P3M_P2,0
5100284,33,A,Male,Delta,P3M_P2,0
4041798,38,D,Male,Delta,P3M_P2,1
5475904,32,C2,Male,Upper Egypt,P3M_P2,0
9462127,39,C1,Male,Cairo,P3M_P2,0
5988412,38,D,Male,Cairo,P3M_P3,0
9843984,31,D,Female,Upper Egypt,P3M_P3,0
3286171,43,C2,Male,Upper Egypt,P3M_P3,0
3751341,43,D,Female,Alex,P3M_P3,0
5207386,44,D,Male,Alex,P3M_P3,0
5981443,35,D,Female,Delta,P3M_P3,0
2831192,36,D,Male,Upper Egypt,P3M_P3,0
3322130,36,C2,Male,Delta,P3M_P3,0
2015813,36,D,Male,Upper Egypt,P3M_P3,1
2597527,40,C2,Male,Delta,P3M_P3,0
2185786,35,C1,Female,Delta,P3M_P3,0
7807226,44,C2,Female,Delta,P3M_P3,1
8556191,36,C2,Female,Upper Egypt,P3M_P3,0
9194269,42,D,Female,Delta,P3M_P3,0
3258720,39,D,Male,Alex,P3M_P3,0
1979760,38,D,Male,Upper Egypt,P3M_P3,1
9516911,37,D,Female,Delta,P3M_P3,1
3849110,40,C2,Female,Delta,P3M_P3,0
8408312,39,E,Female,Upper Egypt,P3M_P3,0
